,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w,information
6,Action_GZHUMWPY,Perceiving,1611268870.4991055,1611268881.4262385,10.927132844924927,True,,,,,balea_bottle_0,,,,,,6,Action_GZHUMWPY,1.9600001017252604,-0.4000000953674317,0.0,0.0,0.0,-0.13254697620868686,0.9911767244338988,
4,Action_IULOEKGT,Perceiving,1611288712.4086502,1611288719.5914226,7.182772397994995,True,,,,,balea_bottle_0,,,,,,4,Action_IULOEKGT,1.2799997965494792,-0.4800000190734863,0.0,0.0,0.0,0.22932130098342896,0.9733508229255676,
6,Action_UWSJHEIQ,Perceiving,1611257245.9699724,1611257254.8478885,8.877916097640993,True,,,,,balea_bottle_0,,,,,,6,Action_UWSJHEIQ,1.799999745686849,-0.440000057220459,0.0,0.0,0.0,-0.048006188124418266,0.9988470673561096,
0,Action_BFOUHCDY,Perceiving,1611281250.7412064,1611281259.8013742,9.060167551040651,True,,,,,balea_bottle_0,,,,,,0,Action_BFOUHCDY,1.6399998982747397,-0.5599999745686849,0.0,0.0,0.0,0.053905323147773736,0.998546063899994,
8,Action_NRSFPJMY,Perceiving,1611229874.9206867,1611229882.5439765,7.623289823532104,True,,,,,balea_bottle_0,,,,,,8,Action_NRSFPJMY,2.23999989827474,-0.4000000953674317,0.0,0.0,0.0,-0.2644749581813812,0.9643925428390504,
12,Action_EHTVDUPO,Perceiving,1611229904.9686384,1611229913.2419114,8.273273229598999,True,,,,,balea_bottle_0,,,,,,12,Action_EHTVDUPO,1.440000025431315,-0.5599999745686849,0.0,0.0,0.0,0.1721883863210678,0.9850640296936036,
8,Action_EZCKFNTL,Perceiving,1611248949.0704205,1611248960.4999778,11.42955732345581,True,,,,,balea_bottle_0,,,,,,8,Action_EZCKFNTL,1.679999796549479,-0.440000057220459,0.0,0.0,0.0,0.01973044686019421,0.9998053312301636,
0,Action_XYKMRFBS,Perceiving,1611277478.9753747,1611277487.5009546,8.525580167770388,True,,,,,balea_bottle_0,,,,,,0,Action_XYKMRFBS,1.4800000508626303,-0.4800000190734863,0.0,0.0,0.0,0.13401858508586886,0.9909788370132446,
6,Action_BRTLFVQH,Perceiving,1611269454.9288735,1611269464.7003953,9.77152180671692,True,,,,,balea_bottle_0,,,,,,6,Action_BRTLFVQH,1.559999974568685,-0.440000057220459,0.0,0.0,0.0,0.08542142808437347,0.9963449239730836,
6,Action_HFQOBLDG,Perceiving,1611233237.9894207,1611233247.102795,9.11337423324585,True,,,,,balea_bottle_0,,,,,,6,Action_HFQOBLDG,1.440000025431315,-0.4000000953674317,0.0,0.0,0.0,0.1395961493253708,0.9902085065841676,
1,Action_GPDHUOVQ,Perceiving,1611260460.6441426,1611260471.4843125,10.84017014503479,True,,,,,balea_bottle_0,,,,,,1,Action_GPDHUOVQ,1.3599995930989583,-0.3200001716613769,0.0,0.0,0.0,0.16127818822860718,0.9869089722633362,
0,Action_FJPNXQIK,Perceiving,1611288119.2204955,1611288126.7213745,7.500878572463988,True,,,,,balea_bottle_0,,,,,,0,Action_FJPNXQIK,1.5199999491373697,-0.4800000190734863,0.0,0.0,0.0,0.11277380585670473,0.9936206936836244,
5,Action_HBZFDIKY,Perceiving,1611299486.3600082,1611299492.8593204,6.499312400817871,True,,,,,balea_bottle_0,,,,,,5,Action_HBZFDIKY,1.7199998219807944,-0.6399998982747396,0.0,0.0,0.0,0.00677418801933527,0.9999770522117616,
2,Action_IELGPMXS,Perceiving,1611285414.2011294,1611285421.622142,7.42101263999939,True,,,,,balea_bottle_0,,,,,,2,Action_IELGPMXS,1.3999996185302734,-0.5199999809265137,0.0,0.0,0.0,0.18349283933639526,0.983021080493927,
1,Action_VWOUHYNT,Perceiving,1611235306.071877,1611235315.3788295,9.306952476501463,True,,,,,balea_bottle_0,,,,,,1,Action_VWOUHYNT,1.3999996185302734,-0.4800000190734863,0.0,0.0,0.0,0.17441783845424652,0.984671711921692,
16,Action_LVMGPFQJ,Perceiving,1611262564.7580516,1611262572.159538,7.401486396789551,True,,,,,balea_bottle_0,,,,,,16,Action_LVMGPFQJ,2.03999989827474,-0.5199999809265137,0.0,0.0,0.0,-0.19213338196277616,0.9813688397407532,
10,Action_JKYXWTHP,Perceiving,1611246281.7250881,1611246290.8471053,9.122017145156859,True,,,,,balea_bottle_0,,,,,,10,Action_JKYXWTHP,1.5199999491373697,-0.4800000190734863,0.0,0.0,0.0,0.11277380585670473,0.9936206936836244,
6,Action_SOTZGLNH,Perceiving,1611231842.9912984,1611231850.8797352,7.888436794281006,True,,,,,balea_bottle_0,,,,,,6,Action_SOTZGLNH,2.0,-0.5599999745686849,0.0,0.0,0.0,-0.17629492282867432,0.9843373894691468,
21,Action_HPNLTFDM,Perceiving,1611226663.0454602,1611226672.8239295,9.778469324111937,True,,,,,balea_bottle_0,,,,,,21,Action_HPNLTFDM,1.5999998728434244,-0.5999998728434245,0.0,0.0,0.0,0.08507571369409561,0.996374487876892,
23,Action_DPIHQNEK,Perceiving,1611276387.7591171,1611276396.068922,8.309804916381836,True,,,,,balea_bottle_0,,,,,,23,Action_DPIHQNEK,1.679999796549479,-0.5199999809265137,0.0,0.0,0.0,0.025173207744956017,0.9996830821037292,
1,Action_WBMGLDOI,Perceiving,1611252560.5149767,1611252568.388484,7.873507261276245,True,,,,,balea_bottle_0,,,,,,1,Action_WBMGLDOI,2.0,-0.2800002098083496,0.0,0.0,0.0,-0.13997258245944974,0.9901553988456726,
14,Action_HRTIDZXJ,Perceiving,1611261216.3865292,1611261228.0022886,11.61575961112976,True,,,,,balea_bottle_0,,,,,,14,Action_HRTIDZXJ,1.8399996439615884,-0.3600001335144043,0.0,0.0,0.0,-0.06765871495008469,0.99770849943161,
8,Action_UHYLDOJF,Perceiving,1611228410.3704002,1611228417.9487088,7.578308582305907,True,,,,,balea_bottle_0,,,,,,8,Action_UHYLDOJF,2.03999989827474,-0.5199999809265137,0.0,0.0,0.0,-0.19213338196277616,0.9813688397407532,
1,Action_LODYKNFJ,Perceiving,1611254203.4475675,1611254210.5475426,7.099974870681763,True,,,,,balea_bottle_0,,,,,,1,Action_LODYKNFJ,1.440000025431315,-0.4000000953674317,0.0,0.0,0.0,0.1395961493253708,0.9902085065841676,
2,Action_SIQYMLKV,Perceiving,1611256094.2541955,1611256102.892036,8.637840509414673,True,,,,,balea_bottle_0,,,,,,2,Action_SIQYMLKV,1.679999796549479,-0.5599999745686849,0.0,0.0,0.0,0.028316011652350426,0.999599039554596,
12,Action_UYXOEPFL,Perceiving,1611243702.7575912,1611243710.9980268,8.240435838699339,True,,,,,balea_bottle_0,,,,,,12,Action_UYXOEPFL,2.0799999237060547,-0.3600001335144043,0.0,0.0,0.0,-0.18644820153713226,0.9824647903442384,
0,Action_NPIYZKBO,Perceiving,1611293321.4860902,1611293331.134131,9.648040771484377,True,,,,,balea_bottle_0,,,,,,0,Action_NPIYZKBO,1.3199996948242188,-0.440000057220459,0.0,0.0,0.0,0.2024062126874924,0.9793016314506532,
6,Action_HSWLQTJM,Perceiving,1611283370.3444092,1611283380.8903587,10.545949459075928,True,,,,,balea_bottle_0,,,,,,6,Action_HSWLQTJM,1.7199998219807944,-0.3600001335144043,0.0,0.0,0.0,-0.005457936320453882,0.9999850988388062,
3,Action_PNMTYGKX,Perceiving,1611268110.7197487,1611268120.4864733,9.766724586486816,True,,,,,balea_bottle_0,,,,,,3,Action_PNMTYGKX,1.8399996439615884,-0.4000000953674317,0.0,0.0,0.0,-0.06905224919319153,0.99761301279068,
